Date,Open,High,Low,Close,Adj Close,Volume
2014-01-09,28.614614,28.634134,28.167168,28.284285,28.284285,83296620
2014-01-10,28.505507,28.505507,28.084333,28.282784,28.282784,85654260
2014-01-13,28.189939,28.70145,27.957207,28.102604,28.102604,96659244
2014-01-14,28.477226,28.803804,28.23048,28.763763,28.763763,99204696
2014-01-15,28.853603,28.903904,28.623373,28.744244,28.744244,77929992
2014-01-16,28.756256,28.977226,28.728729,28.934435,28.934435,67288644
2014-01-17,28.950199,29.044794,28.633635,28.792042,28.792042,107943948
2014-01-21,29.052301,29.129129,28.811312,29.121622,29.121622,79116804
2014-01-22,29.194445,29.226477,29.000502,29.154655,29.154655,62793144
2014-01-23,29.02903,29.091341,28.888138,29.031532,29.031532,77886036
2014-01-24,28.804054,28.867619,28.103104,28.123875,28.123875,155544300
2014-01-27,28.180681,28.190691,27.083834,27.558308,27.558308,173969856
2014-01-28,27.785786,28.171923,27.776276,28.103354,28.103354,88319592
2014-01-29,28.006006,28.071821,27.513014,27.700701,27.700701,95100804
2014-01-30,28.653654,28.841091,28.209459,28.413162,28.413162,203452344
2014-01-31,29.313063,29.693193,28.807056,29.553804,29.553804,222429348
2014-02-03,29.50951,29.572573,28.328579,28.364115,28.364115,182581236
2014-02-04,28.478228,28.903904,28.453705,28.482483,28.482483,112363524
2014-02-05,28.613113,28.798048,28.228729,28.608608,28.608608,95684220
2014-02-06,28.807056,29.033033,28.717466,29.028028,29.028028,77786136
2014-02-07,29.219971,29.476976,29.043043,29.465466,29.465466,105342552
2014-02-10,29.324324,29.58959,29.254755,29.352604,29.352604,77730192
2014-02-11,29.533785,29.826576,29.334585,29.784285,29.784285,81949968
2014-02-12,29.754755,29.779779,29.564064,29.696947,29.696947,68911020
2014-02-13,29.548298,30.027529,29.521021,30.027529,30.027529,73382544
2014-02-14,29.92017,30.139891,29.84985,30.1001,30.1001,87380532
2014-02-18,30.065315,30.352102,30.030029,30.302301,30.302301,84271644
2014-02-19,30.162663,30.260761,29.967466,30.088589,30.088589,84059856
2014-02-20,30.108608,30.202452,30.035536,30.132883,30.132883,67963968
2014-02-21,30.225475,30.277027,30.101101,30.124874,30.124874,74417508
2014-02-24,30.164164,30.534534,30.157658,30.343094,30.343094,66905028
2014-02-25,30.428928,30.643143,30.290791,30.530531,30.530531,57490452
2014-02-26,30.63063,30.752752,30.374374,30.534784,30.534784,79208712
2014-02-27,30.49024,30.636387,30.455706,30.510761,30.510761,50349600
2014-02-28,30.53904,30.635386,30.185686,30.421673,30.421673,92451456
2014-03-03,30.19895,30.226227,29.833332,30.097347,30.097347,84107808
2014-03-04,30.405405,30.430429,30.267769,30.403152,30.403152,58649292
2014-03-05,30.406656,30.607609,30.315565,30.486986,30.486986,49362588
2014-03-06,30.587587,30.684435,30.495495,30.520771,30.520771,50673276
2014-03-07,30.700701,30.705456,30.316317,30.40015,30.40015,60543396
2014-03-10,30.422672,30.471472,30.132381,30.319571,30.319571,48535416
2014-03-11,30.374624,30.388388,29.945946,30.029779,30.029779,68451480
2014-03-12,29.939939,30.226477,29.634384,30.212713,30.212713,78493428
2014-03-13,30.228979,30.292793,29.648649,29.756256,29.756256,93730176
2014-03-14,29.579329,29.801552,29.342592,29.349348,29.349348,91664244
2014-03-17,29.510761,29.956707,29.482231,29.832333,29.832333,86397516
2014-03-18,29.896646,30.318569,29.856356,30.311811,30.311811,72527400
2014-03-19,30.325325,30.33008,29.890141,30.011261,30.011261,64451484
2014-03-20,30.028778,30.270521,29.913914,29.95896,29.95896,67320612
2014-03-21,30.187939,30.271021,29.590841,29.605606,29.605606,128211660
2014-03-24,29.634384,29.652151,28.677427,28.977226,28.977226,121362516
2014-03-25,29.179178,29.275274,28.703705,28.996998,28.996998,96311592
2014-03-26,29.079329,29.318569,28.315817,28.327578,28.327578,103096800
2014-03-27,28.299549,28.326826,27.58008,27.884886,27.884886,152735112
2014-03-28,28.003002,28.358109,27.972221,28.031782,28.031782,90265644
2014-03-31,28.288288,28.403402,27.849098,27.89064,27.89064,77614308
2014-04-01,28.034784,28.465965,27.977978,28.400652,28.400652,87152760
2014-04-02,28.576077,28.648649,28.128128,28.405907,28.405907,83360556
2014-04-03,28.6695,29.415001,28.300501,28.575001,28.575001,80366000
2014-04-04,28.9275,28.986,27.224501,27.262501,27.262501,107274000
2014-04-07,27.2395,27.4925,26.526501,27.0315,27.0315,79232000
2014-04-08,27.252501,27.993999,27.235001,27.8755,27.8755,69650000
2014-04-09,28.292,28.389999,27.768999,28.351999,28.351999,60632000
2014-04-10,28.4,28.4105,27.275,27.334499,27.334499,65890000
2014-04-11,26.896999,27.379499,26.67,26.888,26.888,63494000
2014-04-14,27.183001,27.650999,27.025999,27.26,27.26,50824000
2014-04-15,27.549999,27.644501,26.532,27.434999,27.434999,79956000
2014-04-16,27.885,28.200001,27.655001,28.195,28.195,91644000
2014-04-17,27.816,27.85,26.969999,27.167,27.167,112294000
2014-04-21,27.200001,27.200001,26.700001,26.9685,26.9685,48502000
2014-04-22,26.799999,27.4,26.799999,27.275,27.275,46622000
2014-04-23,27.1835,27.24,26.4065,26.8755,26.8755,39114000
2014-04-24,27.084499,27.125,26.549999,26.722,26.722,41348000
2014-04-25,26.613001,26.693001,26.125,26.155001,26.155001,47400000
2014-04-28,26.290001,26.295,25.549999,26.149,26.149,75056000
2014-04-29,26.1945,26.888,26.15,26.8165,26.8165,50704000
2014-04-30,26.756001,26.816999,26.4545,26.743999,26.743999,40770000
2014-05-01,26.7125,26.995501,26.643,26.9265,26.9265,40086000
2014-05-02,27.072001,27.120001,26.6635,26.693501,26.693501,35616000
2014-05-05,26.511999,26.785999,26.379,26.7665,26.7665,24568000
2014-05-06,26.6705,26.727501,26.113001,26.1285,26.1285,36700000
2014-05-07,26.1625,26.2215,25.554501,25.9,25.9,61486000
2014-05-08,25.785999,26.3675,25.723,26.008499,26.008499,49040000
2014-05-09,25.932501,26.3675,25.714001,26.330999,26.330999,45224000
2014-05-12,26.591999,26.9375,26.3755,26.921499,26.921499,38968000
2014-05-13,26.979,27.199499,26.895,27.077,27.077,40240000
2014-05-14,27.091,27.091,26.6555,26.720501,26.720501,25618000
2014-05-15,26.657,26.700001,26.265499,26.455999,26.455999,36658000
2014-05-16,26.48,26.542,26.178499,26.415001,26.415001,38154000
2014-05-19,26.444,26.967501,26.283001,26.9415,26.9415,39530000
2014-05-20,27,27.317499,26.828501,27.019501,27.019501,48506000
2014-05-21,27.145,27.487499,27.105499,27.485001,27.485001,31294000
2014-05-22,27.610001,27.898001,27.549999,27.772499,27.772499,42994000
2014-05-23,27.9065,28.25,27.7085,28.190001,28.190001,53450000
2014-05-27,28.389,28.7435,28.2075,28.7435,28.7435,43716000
2014-05-28,28.7285,28.882999,28.497499,28.522499,28.522499,31632000
2014-05-29,28.6695,28.674,28.422501,28.528,28.528,28222000
2014-05-30,28.582001,28.629,28.289499,28.5825,28.5825,37434000
2014-06-02,28.487499,28.5205,27.834999,28.216999,28.216999,33210000
2014-06-03,28.045,28.120001,27.626499,27.7255,27.7255,40626000
2014-06-04,27.576,27.929001,27.427999,27.688,27.688,34582000
2014-06-05,27.855499,28.25,27.752501,28.2465,28.2465,35868000
2014-06-06,28.408001,28.440001,27.979,28.3015,28.3015,34804000
2014-06-09,28.3375,28.6,28.261,28.536501,28.536501,30594000
2014-06-10,28.438999,28.6,28.306499,28.415001,28.415001,29676000
2014-06-11,28.296,28.4485,28.184,28.375,28.375,22580000
2014-06-12,28.35,28.35,27.8575,27.975,27.975,30930000
2014-06-13,28.004,28.032499,27.686001,28.0175,28.0175,27066000
2014-06-16,27.862499,27.8995,27.5,27.615,27.615,39436000
2014-06-17,27.618,27.687,27.373501,27.531,27.531,29552000
2014-06-18,27.639999,28.07,27.579,28.033001,28.033001,41212000
2014-06-19,28.057501,28.25,27.8335,28.2495,28.2495,52548000
2014-06-20,28.3225,28.338499,27.9685,28.326,28.326,63212000
2014-06-23,28.217501,28.722,28.174999,28.7145,28.7145,34456000
2014-06-24,28.711,29.112499,28.458,28.627001,28.627001,56886000
2014-06-25,28.6775,29.365,28.663,29.296499,29.296499,42294000
2014-06-26,29.465,29.48,28.98,29.238501,29.238501,40248000
2014-06-27,29.272499,29.393999,29.131001,29.2845,29.2845,40426000
2014-06-30,29.337999,29.3855,29.164499,29.2335,29.2335,29578000
2014-07-01,29.3825,29.683001,29.314501,29.574499,29.574499,32864000
2014-07-02,29.613001,29.7075,29.4555,29.539,29.539,23916000
2014-07-03,29.584999,29.7125,29.450001,29.653999,29.653999,17978000
2014-07-07,29.675501,29.782499,29.396999,29.538,29.538,26734000
2014-07-08,29.318501,29.3985,28.700001,28.92,28.92,42504000
2014-07-09,28.9475,29.205,28.85,29.167999,29.167999,27456000
2014-07-10,28.65,29.262501,28.605,29.002001,29.002001,28724000
2014-07-11,29.049999,29.411501,29.028999,29.3325,29.3325,30232000
2014-07-14,29.530001,29.743,29.334499,29.712999,29.712999,39032000
2014-07-15,29.7575,29.764999,29.265499,29.653,29.653,33476000
2014-07-16,29.8445,29.85,29.512501,29.531,29.531,28816000
2014-07-17,29.4485,29.475,28.842501,29.041,29.041,58706000
2014-07-18,30.150499,30.334999,29.546,30.255501,30.255501,97432000
2014-07-21,30.067499,30.208,29.7225,29.922001,29.922001,44758000
2014-07-22,29.985001,30.4445,29.962999,30.178499,30.178499,37632000
2014-07-23,30.102501,30.352501,30.067499,30.259501,30.259501,22120000
2014-07-24,30.276501,30.445499,30.049999,30.150499,30.150499,27100000
2014-07-25,29.9625,30.049999,29.7875,29.903999,29.903999,27200000
2014-07-28,29.887501,30.055,29.629499,29.951,29.951,27162000
2014-07-29,29.885,29.9245,29.6085,29.6975,29.6975,27332000
2014-07-30,29.790501,29.922501,29.635,29.771999,29.771999,24302000
2014-07-31,29.448,29.599501,28.884001,28.977501,28.977501,46190000
2014-08-01,28.9275,29.171499,28.514999,28.68,28.68,44266000
2014-08-04,28.8255,29.191,28.613001,29.113501,29.113501,30388000
2014-08-05,28.969,29.01,28.515499,28.657,28.657,32876000
2014-08-06,28.475,28.931999,28.372499,28.724501,28.724501,26456000
2014-08-07,28.8025,28.915501,28.4715,28.5905,28.5905,23260000
2014-08-08,28.601,28.978001,28.451,28.896999,28.896999,29866000
2014-08-11,28.950001,28.984501,28.764999,28.862499,28.862499,24068000
2014-08-12,28.75,28.795,28.495501,28.606001,28.606001,27890000
2014-08-13,28.8225,29.306499,28.76,29.228001,29.228001,37988000
2014-08-14,29.334499,29.389999,29.046,29.2325,29.2325,25458000
2014-08-15,29.375,29.473499,29.038,29.185499,29.185499,34468000
2014-08-18,29.355,29.752501,29.327499,29.635,29.635,29320000
2014-08-19,29.779499,29.890499,29.722,29.855499,29.855499,20864000
2014-08-20,29.8475,29.849501,29.65,29.7705,29.7705,19346000
2014-08-21,29.745001,29.762501,29.555,29.621,29.621,22640000
2014-08-22,29.6635,29.7495,29.49,29.627001,29.627001,17544000
2014-08-25,29.738501,29.778999,29.462999,29.5285,29.5285,25912000
2014-08-26,29.6,29.602501,29.372499,29.406,29.406,29434000
2014-08-27,29.390499,29.4685,29.045,29.15,29.15,27292000
2014-08-28,29.000999,29.2355,28.893999,29.016001,29.016001,28116000
2014-08-29,29.1175,29.145,28.912001,29.118,29.118,24122000
2014-09-02,29.147499,29.465,29.120001,29.431499,29.431499,31660000
2014-09-03,29.5865,29.724501,29.325001,29.476,29.476,31580000
2014-09-04,29.606501,29.9,29.530001,29.657,29.657,32616000
2014-09-05,29.7565,29.924999,29.6775,29.889,29.889,35982000
2014-09-08,29.957001,30.176001,29.900999,30.081499,30.081499,31984000
2014-09-09,30.0135,30.030001,29.524,29.598499,29.598499,31424000
2014-09-10,29.587,29.686001,29.357,29.671,29.671,23202000
2014-09-11,29.5,29.5975,29.302,29.5555,29.5555,30028000
2014-09-12,29.519501,29.573999,29.164,29.245001,29.245001,37030000
2014-09-15,29.112,29.195999,28.8505,29.082001,29.082001,30908000
2014-09-16,29.047501,29.5075,29.047501,29.438999,29.438999,31592000
2014-09-17,29.4755,29.803499,29.356001,29.664499,29.664499,34390000
2014-09-18,29.752501,29.878,29.650999,29.863501,29.863501,29890000
2014-09-19,29.974501,30.27,29.888,30.27,30.27,83832000
2014-09-22,30.125,30.190001,29.656,29.863501,29.863501,35644000
2014-09-23,29.75,29.8325,29.511999,29.559,29.559,28074000
2014-09-24,29.578501,30.005501,29.514999,29.921,29.921,35160000
2014-09-25,29.849501,29.9035,29.237,29.262501,29.262501,33420000
2014-09-26,29.296499,29.4785,29.25,29.395,29.395,25782000
2014-09-29,29.091499,29.4655,29.078501,29.390499,29.390499,22874000
2014-09-30,29.3745,29.549999,29.225,29.4205,29.4205,31430000
2014-10-01,29.34,29.436001,28.900999,28.981501,28.981501,28954000
2014-10-02,28.9,29.162001,28.702499,29.044001,29.044001,30726000
2014-10-03,29.205,29.414499,29.174999,29.3125,29.3125,24290000
2014-10-06,29.497499,29.620001,29.27,29.389,29.389,25722000
2014-10-07,29.245001,29.2925,28.705,28.705,28.705,30914000
2014-10-08,28.7395,29.234501,28.382,29.187,29.187,44158000
2014-10-09,29.0805,29.126499,28.4515,28.540501,28.540501,48234000
2014-10-10,28.373501,28.761499,27.7505,27.759501,27.759501,59574000
2014-10-13,27.7565,28.044001,27.2215,27.237499,27.237499,55116000
2014-10-14,27.507,27.931499,27.225,27.4345,27.4345,52198000
2014-10-15,27.104,27.195999,26.421,27.036501,27.036501,76720000
2014-10-16,26.35,27.0495,26.247499,26.846001,26.846001,76100000
2014-10-17,27.022499,27.172501,25.9205,26.1485,26.1485,119930000
2014-10-20,26.022499,26.658001,25.957001,26.618999,26.618999,54964000
2014-10-21,26.863501,26.938499,26.51,26.901501,26.901501,49190000
2014-10-22,27.0525,27.538,27.011499,27.134501,27.134501,59474000
2014-10-23,27.414,27.870001,27.275,27.682501,27.682501,43026000
2014-10-24,27.749001,27.75,27.257999,27.445,27.445,43508000
2014-10-27,27.388,27.700001,27.360001,27.493999,27.493999,31934000
2014-10-28,27.585501,27.959999,27.5215,27.947001,27.947001,34774000
2014-10-29,28.0425,28.248501,27.799,27.922501,27.922501,41066000
2014-10-30,27.9125,28.125,27.606501,28.0135,28.0135,32250000
2014-10-31,28.415001,28.436501,28.240499,28.393499,28.393499,46810000
2014-11-03,28.1765,28.3575,28.081499,28.188499,28.188499,30834000
