Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,15.689439,15.753504,15.621622,15.684434,15.684434,78169752
2010-01-05,15.695195,15.711712,15.554054,15.615365,15.615365,120067812
2010-01-06,15.662162,15.662162,15.174174,15.221722,15.221722,158988852
2010-01-07,15.25025,15.265265,14.831081,14.867367,14.867367,256315428
2010-01-08,14.814815,15.096346,14.742492,15.065566,15.065566,188783028
2010-01-11,15.126627,15.126627,14.865866,15.042793,15.042793,288227484
2010-01-12,14.956206,14.968969,14.714715,14.776777,14.776777,193937868
2010-01-13,14.426677,14.724224,14.361862,14.691942,14.691942,259604136
2010-01-14,14.612112,14.86987,14.584835,14.761011,14.761011,169434396
2010-01-15,14.848348,14.853854,14.465465,14.514515,14.514515,217162620
2010-01-19,14.544545,14.775275,14.421672,14.705205,14.705205,172495332
2010-01-20,14.664164,14.664164,14.396647,14.524775,14.524775,129897972
2010-01-21,14.600601,14.685185,14.320571,14.589089,14.589089,252055692
2010-01-22,14.126627,14.279279,13.384885,13.764014,13.764014,271743984
2010-01-25,13.678428,13.760761,13.401151,13.513514,13.513514,176619204
2010-01-26,13.462713,13.753754,13.420671,13.574074,13.574074,174045780
2010-01-27,13.545295,13.704955,13.396146,13.566066,13.566066,158417424
2010-01-28,13.625876,13.688689,13.278278,13.370621,13.370621,129034836
2010-01-29,13.475726,13.538288,13.153403,13.261762,13.261762,165454380
2010-02-01,13.378378,13.408659,13.270771,13.338839,13.338839,89941968
2010-02-02,13.387387,13.387387,13.203453,13.291291,13.291291,163684152
2010-02-03,13.22998,13.566066,13.218969,13.534034,13.534034,119844036
2010-02-04,13.438438,13.463463,13.152152,13.182683,13.182683,134972892
2010-02-05,13.223223,13.350851,13.074575,13.295546,13.295546,126113760
2010-02-08,13.325826,13.563564,13.301552,13.3501,13.3501,107664228
2010-02-09,13.502002,13.551802,13.39014,13.424424,13.424424,112671216
2010-02-10,13.365115,13.458208,13.205455,13.374625,13.374625,106873020
2010-02-11,13.346346,13.525776,13.250751,13.423423,13.423423,96303600
2010-02-12,13.337588,13.442192,13.275776,13.341341,13.341341,91096812
2010-02-16,13.435185,13.616867,13.370871,13.546046,13.546046,146029824
2010-02-17,13.563564,13.598599,13.453704,13.468719,13.468719,81106812
2010-02-18,13.451952,13.638889,13.416917,13.594094,13.594094,93382524
2010-02-19,13.526777,13.614364,13.506006,13.532533,13.532533,102021876
2010-02-22,13.697447,13.701201,13.538539,13.583584,13.583584,85698216
2010-02-23,13.588589,13.604354,13.320571,13.39014,13.39014,114789096
2010-02-24,13.362863,13.474474,13.276026,13.30005,13.30005,92970936
2010-02-25,13.191191,13.225475,13.013013,13.173924,13.173924,132235632
2010-02-26,13.198699,13.307057,13.1001,13.183183,13.183183,81890028
2010-03-01,13.243243,13.345596,13.206707,13.330581,13.330581,89426484
2010-03-02,13.4004,13.655155,13.388639,13.54004,13.54004,174097728
2010-03-03,13.572573,13.716717,13.494745,13.646647,13.646647,123452424
2010-03-04,13.676176,13.917167,13.668669,13.878629,13.878629,127224648
2010-03-05,14.047798,14.205956,14.011512,14.119369,14.119369,156331512
2010-03-08,14.133634,14.143644,14.039289,14.076076,14.076076,95360544
2010-03-09,14.01026,14.130631,13.926426,14.018769,14.018769,126936936
2010-03-10,14.108108,14.476977,14.069319,14.425676,14.425676,225969804
2010-03-11,14.370871,14.66992,14.369369,14.543043,14.543043,169162668
2010-03-12,14.718218,14.721722,14.493493,14.503003,14.503003,110025864
2010-03-15,14.181181,14.250501,13.913914,14.093594,14.093594,185969844
2010-03-16,14.05981,14.224725,14.033033,14.144144,14.144144,137122740
2010-03-17,14.221722,14.300551,14.12037,14.153153,14.153153,132731136
2010-03-18,14.132132,14.225225,14.088088,14.174174,14.174174,71016912
2010-03-19,14.014014,14.214214,13.945946,14.014014,14.014014,191576232
2010-03-22,13.916667,14.185435,13.870871,13.951451,13.951451,160031808
2010-03-23,13.93994,13.971722,13.563564,13.738739,13.738739,219831948
2010-03-24,13.651401,14.01026,13.506006,13.947197,13.947197,262345392
2010-03-25,13.989489,14.314314,13.98048,14.086086,14.086086,157078764
2010-03-26,14.145896,14.198949,14.014515,14.081331,14.081331,107740152
2010-03-29,14.089089,14.132132,14.028278,14.075325,14.075325,124055820
2010-03-30,14.084835,14.204955,14.021021,14.181932,14.181932,79036884
2010-03-31,14.14039,14.257758,14.084334,14.192192,14.192192,121110768
2010-04-01,14.298048,14.350601,14.152903,14.234234,14.234234,84023892
2010-04-05,14.286787,14.386386,14.239239,14.28954,14.28954,75983940
2010-04-06,14.250751,14.286537,14.149149,14.21972,14.21972,82321596
2010-04-07,14.196697,14.232983,14.060561,14.102603,14.102603,103136760
2010-04-08,14.097097,14.260511,14.015265,14.201451,14.201451,77822100
2010-04-09,14.201451,14.233483,14.114114,14.16967,14.16967,82181736
2010-04-12,14.197948,14.364364,14.16967,14.332583,14.332583,94001904
2010-04-13,14.327578,14.736737,14.292543,14.683934,14.683934,156335508
2010-04-14,14.766266,14.823323,14.614865,14.73974,14.73974,135971892
2010-04-15,14.819069,14.960961,14.721972,14.897397,14.897397,270201528
2010-04-16,14.089089,14.234484,13.754505,13.767518,13.767518,488930580
2010-04-19,13.732482,13.863614,13.638639,13.766266,13.766266,155604240
2010-04-20,13.868118,14.005506,13.79029,13.88989,13.88989,118976904
2010-04-21,13.925425,14.02027,13.817818,13.871371,13.871371,95564340
2010-04-22,13.813814,13.826326,13.597347,13.69019,13.69019,131096772
2010-04-23,13.694945,13.746747,13.57032,13.638388,13.638388,83492424
2010-04-26,13.637888,13.638388,13.243493,13.304304,13.304304,174577248
2010-04-27,13.236987,13.471722,13.193944,13.23974,13.23974,153634212
2010-04-28,13.315816,13.384134,13.038789,13.242993,13.242993,136107756
2010-04-29,13.347598,13.425926,13.17993,13.313313,13.313313,122233644
2010-04-30,13.291542,13.455455,13.149149,13.155656,13.155656,97318584
2010-05-03,13.175676,13.336336,13.14014,13.278278,13.278278,74237688
2010-05-04,13.176176,13.181682,12.617868,12.671922,12.671922,242808948
2010-05-05,12.537037,12.905906,12.524274,12.756757,12.756757,183104712
2010-05-06,12.731481,12.950951,11.511512,12.479229,12.479229,199803996
2010-05-07,12.511762,12.645646,12.045295,12.340841,12.340841,203356440
2010-05-10,12.862112,13.083584,12.827828,13.054304,13.054304,164954880
2010-05-11,12.904655,13.01001,12.718218,12.738989,12.738989,132771096
2010-05-12,12.813814,12.813814,12.562563,12.647397,12.647397,153917928
2010-05-13,12.925425,13.063063,12.772022,12.784785,12.784785,132898968
2010-05-14,12.757007,12.787538,12.418669,12.700951,12.700951,164475360
2010-05-17,12.682182,12.721722,12.471221,12.711962,12.711962,111640248
2010-05-18,12.762763,12.787037,12.439189,12.471722,12.471722,112906980
2010-05-19,12.418919,12.498498,12.205706,12.373123,12.373123,137690172
2010-05-20,12.138889,12.151652,11.856857,11.887137,11.887137,196335468
2010-05-21,11.738238,12.137137,11.621622,11.813063,11.813063,387244368
2010-05-24,12.03028,12.257007,11.931932,11.940941,11.940941,173650176
2010-05-25,11.715465,11.948198,11.611862,11.938689,11.938689,120575304
2010-05-26,12.063814,12.256256,11.886887,11.898649,11.898649,138884976
2010-05-27,12.135886,12.32007,12.038288,12.273774,12.273774,112251636
2010-05-28,12.330831,12.348599,12.087087,12.152903,12.152903,115676208
2010-06-01,12.022773,12.288789,12.015015,12.071321,12.071321,106565328
2010-06-02,12.179179,12.359109,12.048549,12.346597,12.346597,101530368
2010-06-03,12.39014,12.712713,12.37988,12.652653,12.652653,145881972
2010-06-04,12.505506,12.743994,12.42993,12.48048,12.48048,156655188
2010-06-07,12.488989,12.535285,12.090841,12.15015,12.15015,145162692
2010-06-08,12.208458,12.233233,11.95045,12.131632,12.131632,107296596
2010-06-09,12.192693,12.234234,11.811812,11.862362,11.862362,109050840
2010-06-10,12.021271,12.224725,11.907908,12.187437,12.187437,103012884
2010-06-11,12.074575,12.22998,12.052553,12.224725,12.224725,71196732
2010-06-14,12.374374,12.374875,12.091842,12.091842,12.091842,81534384
2010-06-15,12.089089,12.522523,12.066567,12.462212,12.462212,170213616
2010-06-16,12.416667,12.612613,12.415165,12.544294,12.544294,91480428
2010-06-17,12.598849,12.659409,12.42968,12.514515,12.514515,79012908
2010-06-18,12.575325,12.599349,12.465716,12.513263,12.513263,114801084
2010-06-21,12.51001,12.536787,12.134384,12.226226,12.226226,119220660
2010-06-22,12.25976,12.427427,12.155405,12.168418,12.168418,88699212
2010-06-23,12.184434,12.184434,11.965966,12.063313,12.063313,81082836
2010-06-24,12.003504,12.080831,11.843343,11.889389,11.889389,75668256
2010-06-25,11.938438,11.953203,11.775776,11.828829,11.828829,89718192
2010-06-28,11.826577,11.950701,11.736987,11.813814,11.813814,70421508
2010-06-29,11.597598,11.625375,11.289289,11.367868,11.367868,139943916
2010-06-30,11.385385,11.457207,11.129129,11.134885,11.134885,143983872
2010-07-01,11.143393,11.221221,10.851602,10.998248,10.998248,140403456
2010-07-02,11.051552,11.068068,10.910911,10.924675,10.924675,77362560
2010-07-06,11.111111,11.202953,10.851602,10.912663,10.912663,102301596
2010-07-07,10.968719,11.293544,10.895395,11.266266,11.266266,125062812
2010-07-08,11.3501,11.444695,11.252753,11.425425,11.425425,106649244
2010-07-09,11.810811,11.843343,11.581081,11.698949,11.698949,173086740
2010-07-12,11.821071,11.997998,11.788789,11.907658,11.907658,133242624
2010-07-13,12.068318,12.337087,12.019019,12.242242,12.242242,158892948
2010-07-14,12.259259,12.358108,12.173674,12.295796,12.295796,124595280
2010-07-15,12.305556,12.37988,12.079079,12.362863,12.362863,194133672
2010-07-16,11.73974,11.775776,11.499499,11.501752,11.501752,312679008
2010-07-19,11.536787,11.753003,11.449449,11.666166,11.666166,181829988
2010-07-20,11.537287,12.086837,11.526527,12.051802,12.051802,162017820
2010-07-21,12.112112,12.154655,11.897648,11.949449,11.949449,131052816
2010-07-22,12.092843,12.236737,12.074074,12.132382,12.132382,85822092
2010-07-23,12.031281,12.277027,12.012262,12.263764,12.263764,90485424
2010-07-26,12.239489,12.281031,12.134134,12.236486,12.236486,79728192
2010-07-27,12.276777,12.44995,12.266517,12.328078,12.328078,97949952
2010-07-28,12.385886,12.393644,12.078829,12.120871,12.120871,99740160
2010-07-29,12.160911,12.234234,11.995245,12.136887,12.136887,106912980
2010-07-30,12.003253,12.196196,11.99049,12.133383,12.133383,85678236
2010-08-02,12.236987,12.344344,12.185686,12.272523,12.272523,74273652
2010-08-03,12.274775,12.323824,12.181181,12.258008,12.258008,72019908
2010-08-04,12.316817,12.687688,12.288539,12.670671,12.670671,152347500
2010-08-05,12.65991,12.727728,12.601602,12.715215,12.715215,96719184
2010-08-06,12.647648,12.656156,12.413664,12.518018,12.518018,132647220
2010-08-09,12.568819,12.65015,12.546547,12.646396,12.646396,74813112
2010-08-10,12.571321,12.662663,12.476727,12.605355,12.605355,82877040
2010-08-11,12.455706,12.462462,12.2998,12.305806,12.305806,88831080
2010-08-12,12.110611,12.381131,12.074825,12.312563,12.312563,88095816
