Date,Open,High,Low,Close,Adj Close,Volume
2016-06-17,36.069500,36.069500,35.056000,35.212502,35.212502,82262000
2016-06-20,35.515499,35.793499,35.270500,35.306499,35.306499,45654000
2016-06-21,35.502499,35.769001,35.233002,35.444000,35.444000,30318000
2016-06-22,35.702499,35.710499,35.293999,35.523499,35.523499,29058000
2016-06-23,35.527500,35.743999,35.012501,35.743500,35.743500,42500000
2016-06-24,34.508499,35.250000,34.245499,34.259998,34.259998,95436000
2016-06-27,34.124500,34.166500,33.632999,34.056999,34.056999,58146000
2016-06-28,34.568501,34.637001,34.242500,34.563000,34.563000,38246000
2016-06-29,34.713001,34.974998,34.633999,34.759499,34.759499,43124000
2016-06-30,34.882500,35.188499,34.744999,35.176498,35.176498,42250000
2016-07-01,35.255001,35.626499,35.186501,35.512501,35.512501,30984000
2016-07-05,35.250500,35.405998,34.956501,35.244499,35.244499,28440000
2016-07-06,34.992001,35.650002,34.950001,35.448502,35.448502,28902000
2016-07-07,35.505501,35.508499,35.033501,35.362999,35.362999,21174000
2016-07-08,35.528000,35.895000,35.405499,35.889000,35.889000,29946000
2016-07-11,35.971001,36.446499,35.943501,36.360001,36.360001,28822000
2016-07-12,36.596001,36.779999,36.375000,36.625500,36.625500,26468000
2016-07-13,36.776001,36.776001,36.451000,36.473999,36.473999,20436000
2016-07-14,36.696999,36.806999,36.529499,36.790001,36.790001,21408000
2016-07-15,37.049999,37.049999,36.731998,36.781502,36.781502,32342000
2016-07-18,36.895500,37.757000,36.825500,37.660000,37.660000,38698000
2016-07-19,37.493500,37.829498,37.424500,37.670502,37.670502,30436000
2016-07-20,37.702499,38.032001,37.702499,37.854000,37.854000,22502000
2016-07-21,37.849998,37.907501,37.576000,37.720501,37.720501,19062000
2016-07-22,37.866001,37.972500,37.632999,37.964001,37.964001,20920000
2016-07-25,37.883999,37.991001,37.703499,37.875999,37.875999,21466000
2016-07-26,37.875999,37.963001,37.637501,37.882500,37.882500,23792000
2016-07-27,37.948502,38.222500,37.796501,38.098499,38.098499,32172000
2016-07-28,38.442001,38.448502,37.954498,38.292000,38.292000,73464000
2016-07-29,39.885502,40.196999,39.500000,39.567001,39.567001,101810000
2016-08-01,39.333500,40.374500,39.251999,40.047001,40.047001,60594000
2016-08-02,39.866501,40.116001,39.726501,40.006001,40.006001,39928000
2016-08-03,39.823502,39.977001,39.651001,39.945999,39.945999,29206000
2016-08-04,39.911999,40.009998,39.695999,39.862499,39.862499,21520000
2016-08-05,40.005501,40.361000,39.890499,40.346500,40.346500,36146000
2016-08-08,40.299999,40.380001,40.084499,40.261501,40.261501,24426000
2016-08-09,40.224499,40.666500,40.202999,40.374001,40.374001,32154000
2016-08-10,40.352501,40.543999,40.324501,40.424500,40.424500,18370000
2016-08-11,40.523499,40.694000,40.299999,40.410000,40.410000,25646000
2016-08-12,40.254501,40.359501,40.181999,40.352501,40.352501,17946000
2016-08-15,40.360500,40.568001,40.201500,40.298000,40.298000,18596000
2016-08-16,40.174999,40.213001,39.849998,40.059502,40.059502,21158000
2016-08-17,40.000000,40.281502,39.814999,40.271000,40.271000,21322000
2016-08-18,40.268002,40.400002,40.081501,40.137501,40.137501,17292000
2016-08-19,39.989498,40.061501,39.844002,39.982498,39.982498,22416000
2016-08-22,39.925499,39.965000,39.716499,39.847500,39.847500,17056000
2016-08-23,40.023998,40.049999,39.799500,39.829498,39.829498,18350000
2016-08-24,39.842999,39.923000,39.537998,39.680000,39.680000,25672000
2016-08-25,39.599998,39.736000,39.361500,39.564999,39.564999,24054000
2016-08-26,39.624500,39.970001,39.470501,39.660999,39.660999,24978000
2016-08-29,39.652500,39.925999,39.515999,39.791000,39.791000,15474000
2016-08-30,39.644001,39.900002,39.473499,39.596001,39.596001,23348000
2016-08-31,39.480000,39.578499,39.360001,39.492500,39.492500,21428000
2016-09-01,39.598999,39.644501,39.316502,39.570000,39.570000,26070000
2016-09-02,39.763500,39.855000,39.662998,39.843498,39.843498,26998000
2016-09-06,39.919498,40.544498,39.771500,40.401001,40.401001,39790000
2016-09-07,40.396500,40.529999,40.186001,40.399502,40.399502,22906000
2016-09-08,40.261002,40.421001,40.050499,40.141998,40.141998,23554000
2016-09-09,39.938499,40.087502,39.402500,39.424000,39.424000,37752000
2016-09-12,39.226002,40.008499,39.174999,39.941002,39.941002,37274000
2016-09-13,39.700500,39.789501,39.216499,39.436001,39.436001,36180000
2016-09-14,39.376499,39.816502,39.376499,39.522999,39.522999,25842000
2016-09-15,39.500500,40.182499,39.432999,40.061501,40.061501,31144000
2016-09-16,39.951000,39.951000,39.681000,39.898499,39.898499,42612000
2016-09-19,40.055500,40.199501,39.678001,39.769501,39.769501,22990000
2016-09-20,40.000000,40.137501,39.912998,39.988998,39.988998,20984000
2016-09-21,40.063000,40.295502,39.801498,40.251499,40.251499,26970000
2016-09-22,40.500000,40.952999,40.385502,40.797501,40.797501,35186000
2016-09-23,40.757000,40.849998,40.636501,40.748001,40.748001,28234000
2016-09-26,40.491001,40.504002,40.022499,40.132500,40.132500,29454000
2016-09-27,40.091499,40.674500,40.091499,40.536499,40.536499,27346000
2016-09-28,40.203999,40.512501,40.139000,40.502998,40.502998,29406000
2016-09-29,40.361500,40.695499,40.042999,40.132000,40.132000,27000000
2016-09-30,40.180000,40.404499,40.075001,40.202999,40.202999,33204000
2016-10-03,40.127499,40.176998,39.811501,40.019001,40.019001,29784000
2016-10-04,40.250000,40.325001,39.983501,40.139500,40.139500,25174000
2016-10-05,40.299999,40.424999,40.035500,40.061501,40.061501,24276000
2016-10-06,40.203999,40.347500,40.025501,40.153999,40.153999,21998000
2016-10-07,40.296501,40.297001,39.841000,40.035500,40.035500,23262000
2016-10-10,40.196499,40.868999,40.112000,40.708500,40.708500,29922000
2016-10-11,40.708500,40.993000,40.368500,40.478500,40.478500,34432000
2016-10-12,40.598000,40.724998,40.427502,40.588501,40.588501,18158000
2016-10-13,40.303501,40.327999,39.931000,40.203999,40.203999,27380000
2016-10-14,40.372501,40.504501,40.116001,40.230000,40.230000,22238000
2016-10-17,40.299500,40.674500,40.191502,40.341999,40.341999,21128000
2016-10-18,40.710499,41.440498,40.666500,41.074501,41.074501,45786000
2016-10-19,41.144001,41.490002,41.144001,41.341999,41.341999,30002000
2016-10-20,41.377998,41.423500,41.027500,41.081501,41.081501,27878000
2016-10-21,41.000000,41.214500,40.915501,41.202999,41.202999,32316000
2016-10-24,41.504501,41.896999,41.452000,41.786999,41.786999,28952000
2016-10-25,41.924999,41.924999,41.264999,41.427502,41.427502,37814000
2016-10-26,41.355999,41.385502,40.817501,41.105000,41.105000,35898000
2016-10-27,41.150501,41.328999,40.730499,40.867500,40.867500,59470000
2016-10-28,41.497002,41.950001,40.849998,40.978001,40.978001,87098000
2016-10-31,41.121498,41.131500,40.400002,40.494999,40.494999,44854000
2016-11-01,40.543499,40.698002,39.912998,40.273998,40.273998,47118000
2016-11-02,40.338001,40.338001,39.250000,39.421001,39.421001,47014000
2016-11-03,39.224998,39.500000,38.931499,39.109501,39.109501,43504000
2016-11-04,38.564999,39.424000,38.549999,39.055000,39.055000,39412000
2016-11-07,39.747501,40.250000,39.645000,40.101501,40.101501,39852000
2016-11-08,40.101501,40.801998,39.980999,40.598999,40.598999,35382000
2016-11-09,40.091499,40.585499,39.602001,40.279499,40.279499,61970000
2016-11-10,40.500000,40.502998,38.411499,39.014500,39.014500,118192000
2016-11-11,38.840500,38.864498,38.277000,38.587502,38.587502,71852000
2016-11-14,38.588001,38.589001,37.179501,37.660999,37.660999,73766000
2016-11-15,38.273499,39.012001,38.261002,38.757999,38.757999,58878000
2016-11-16,38.521000,39.174999,38.316502,38.999001,38.999001,35968000
2016-11-17,39.125000,39.445000,38.992500,39.307999,39.307999,30674000
2016-11-18,39.358501,39.564499,38.767502,38.798500,38.798500,36126000
2016-11-21,38.904999,39.327499,38.814999,39.240002,39.240002,32616000
2016-11-22,39.449501,39.688499,39.187000,39.250000,39.250000,27884000
2016-11-23,39.476002,39.476002,38.632500,38.950001,38.950001,26260000
2016-11-25,39.130501,39.145000,38.909500,39.011501,39.011501,12270000
2016-11-28,38.917500,39.987000,38.904999,39.289501,39.289501,51508000
2016-11-29,39.418999,39.821999,39.266998,39.472000,39.472000,31240000
2016-11-30,39.455002,39.575500,38.657501,38.793999,38.793999,45582000
2016-12-01,38.927502,38.930000,37.667999,38.216499,38.216499,57342000
2016-12-02,38.095001,38.525002,37.950001,38.223000,38.223000,34376000
2016-12-05,38.500000,39.000000,38.348499,38.910999,38.910999,33770000
2016-12-06,39.009499,39.264000,38.666000,38.808998,38.808998,34682000
2016-12-07,38.997501,39.599998,38.676498,39.573502,39.573502,40588000
2016-12-08,39.647499,39.950001,39.395500,39.758499,39.758499,32250000
2016-12-09,39.965000,40.497501,39.902500,40.472500,40.472500,38090000
2016-12-12,40.241001,40.567501,40.226501,40.395000,40.395000,32572000
2016-12-13,40.619499,41.215000,40.597000,40.766998,40.766998,42564000
2016-12-14,40.796001,41.213001,40.639000,40.894501,40.894501,35994000
2016-12-15,40.868000,41.150002,40.599998,40.782501,40.782501,35394000
2016-12-16,40.915501,40.959999,40.405998,40.492001,40.492001,51978000
2016-12-19,40.464001,40.811001,40.224998,40.625000,40.625000,25272000
2016-12-20,40.668499,40.824501,40.549999,40.759998,40.759998,25438000
2016-12-21,40.785999,40.785999,40.255001,40.610001,40.610001,29192000
2016-12-22,40.455002,40.553501,40.301498,40.484001,40.484001,22632000
2016-12-23,40.400501,40.548500,40.255501,40.389999,40.389999,15310000
2016-12-27,40.433998,40.799999,40.290001,40.496498,40.496498,19520000
2016-12-28,40.666500,40.666500,40.122002,40.228500,40.228500,24296000
2016-12-29,40.116501,40.287498,39.907001,40.144001,40.144001,21148000
2016-12-30,40.160500,40.164501,39.480999,39.622501,39.622501,34718000
2017-01-03,40.030998,40.571999,39.844501,40.400501,40.400501,39180000
2017-01-04,40.494499,40.671501,40.205502,40.388500,40.388500,30306000
2017-01-05,40.375000,40.687000,40.296001,40.651001,40.651001,26810000
2017-01-06,40.749500,41.448002,40.575001,41.260502,41.260502,40342000
2017-01-09,41.318501,41.521500,41.081001,41.359001,41.359001,28178000
2017-01-10,41.353500,41.470501,41.157001,41.300499,41.300499,23948000
2017-01-11,41.331001,41.494999,41.073502,41.493000,41.493000,26508000
2017-01-12,41.418999,41.519001,41.050499,41.476501,41.476501,26990000
2017-01-13,41.549999,41.732498,41.476002,41.547001,41.547001,25804000
2017-01-17,41.500000,41.508999,41.160000,41.373001,41.373001,28818000
2017-01-18,41.490002,41.490501,41.203999,41.451000,41.451000,20554000
2017-01-19,41.450001,41.650002,41.198002,41.218498,41.218498,21410000
2017-01-20,41.454498,41.462002,41.230000,41.408501,41.408501,26124000
2017-01-23,41.580502,42.277000,41.435001,42.221500,42.221500,49148000
2017-01-24,42.348999,42.576000,42.113998,42.476501,42.476501,33768000
2017-01-25,42.677502,42.939499,42.487000,42.922501,42.922501,33108000
2017-01-26,42.952499,43.049999,42.526001,42.848999,42.848999,69866000
2017-01-27,42.950001,43.349998,42.095001,42.251499,42.251499,75050000
2017-01-30,41.853001,41.861500,41.051498,41.191502,41.191502,70338000
2017-01-31,40.974998,41.153500,40.669998,41.009499,41.009499,40404000
2017-02-01,41.200001,41.200001,40.612499,40.762001,40.762001,45020000
2017-02-02,40.750000,41.228001,40.602501,40.912998,40.912998,33784000
2017-02-03,41.156502,41.306499,40.967499,41.006500,41.006500,30562000
2017-02-06,41.046001,41.119499,40.714500,41.081001,41.081001,27018000
